,prediction,actual,difference,% error
1173,1728.7874,1556.19,172.59735351562495,11.119577662580536
1174,1976.5178,2115.65,139.1321777343751,6.598406433115568
1175,1894.6035,1785.88,108.72351562499989,6.114237487264742
1176,1703.1354,1860.83,157.69462402343743,8.49901006395628
1177,2788.5652,2683.35,105.21518554687509,3.9389379267423696
1178,1819.0138,1649.89,169.1237939453124,10.277800637746981
1179,2069.9294,1966.66,103.26944335937492,5.275089131508109
1180,1784.7198,1622.29,162.42984863281254,10.040106768763213
1181,1637.3658,1745.16,107.79415527343758,6.20362242781742
1182,3112.373,2840.63,271.7430468749999,9.582210137339716
1183,7902.5786,3977.88,3924.69861328125,98.66324014501505
1184,1682.8618,1656.37,26.49181640625011,1.6290847445031964
1185,3294.2693,2806.11,488.1592871093749,17.41101496500671
1186,3948.1978,3412.9,535.2977539062499,15.696893241526041
1187,2118.5928,2085.2,33.39277343750018,1.6250071169151934
1188,1482.2341,1464.53,17.704130859375027,1.2425773437659997
1189,3840.9304,3516.54,324.39041992187504,9.237609464830513
1190,2823.412,2746.76,76.65210937499978,2.8083293672604626
1191,1736.9395,1673.9,63.03945312499991,3.7947595034041983
1192,1908.7925,1802.3,106.49248046875005,5.934794789702133
1193,1662.0986,1649.19,12.908632812499945,0.8127971202165222
1194,2060.0095,1970.93,89.07952148437494,4.543885478275919
1195,1855.0868,1961.14,106.0532080078126,5.4318431520468895
1196,1921.0455,2106.59,185.54446777343765,8.8294504635985
1197,2110.5159,1981.76,128.755869140625,6.5206314580642815
1198,3783.6533,3404.71,378.94332031249996,11.143022612775717
1199,1483.364,1509.35818181818,25.9941681463049,1.7547454764526607
1200,3317.1533,2752.57,564.5833203124998,20.525570374618145
1201,1747.0444,1678.03,69.01443359375003,4.141387618556119
1202,2561.9243,1718.8,843.12431640625,49.067894864552436
1203,3774.5347,3476.36,298.1746679687499,8.59035647016992
1204,3744.8103,2716.59,1028.2203027343749,37.861105179967346
1205,1866.8839,1544.29,322.59391113281254,20.915070082847024
1206,1803.0221,1652.47,150.55209472656247,9.138223605181127
1207,1677.7676,1064.98,612.787578125,57.55974566627248
1208,1594.6348,1603.11,8.4752343749999,0.5596893493430386
1209,1951.5272,1903.32,48.207221679687564,2.5583942641472177
1210,1836.0879,1719.26,116.82789062500001,6.822340944375959
1211,1907.9163,2149.69,241.77374023437505,11.267550320407734
1212,1741.1039,1480.79,260.31388183593754,17.60721275617452
1213,3971.3433,4842.97,871.6267382812503,18.006238054148167
1214,2628.3237,2582.67,45.65373046874993,1.7867089842615826
1215,1926.1702,1936.86,10.6898339843749,0.5775815534735362
1216,1900.5513,1810.43,90.12126953124994,5.00412879190526
1217,1825.6758,1966.33,140.65421874999993,7.176737122679638
